Date,Price,Open,High,Low,Vol.,Change %
10/19/2009,3456.39,3446.68,3478.37,3450.21,,0.28%
10/16/2009,3446.68,3437.02,3453.26,3430.51,,0.28%
10/15/2009,3437.02,3464.68,3468.55,3436.26,,-0.80%
10/14/2009,3464.68,3481.32,3512.17,3461.36,,-0.48%
10/13/2009,3481.32,3456.76,3484.97,3456.6,,0.71%
10/09/2009,3456.76,3423.62,3457.82,3416.76,,0.97%
10/08/2009,3423.62,3429.27,3441.61,3418.53,,-0.16%
10/07/2009,3429.27,3417.66,3433.74,3408.56,,0.34%
10/06/2009,3417.66,3390.72,3419.41,3399.18,,0.79%
10/05/2009,3390.72,3350.25,3391.2,3348.77,,1.21%
10/02/2009,3350.25,3352.25,3357.41,3334.9,,-0.06%
10/01/2009,3352.25,3372.86,3375.47,3350.52,,-0.61%
09/30/2009,3372.86,3369.09,3378.06,3358.96,,0.11%
09/29/2009,3369.09,3358.54,3370.6,3358.62,,0.31%
09/28/2009,3358.54,3319.5,3360.14,3320.47,,1.18%
09/25/2009,3319.5,3316.41,3324.65,3313.64,,0.09%
09/24/2009,3316.41,3317,3330.1,3316.35,,-0.02%
09/23/2009,3317,3294.87,3332.53,3309.76,,0.67%
09/22/2009,3294.87,3297.27,3306.93,3293.7,,-0.07%
09/21/2009,3297.27,3297.17,3304.78,3287.04,,0.00%
09/17/2009,3297.17,3272.9,3297.67,3272.45,,0.74%
09/16/2009,3272.9,3233.23,3275.55,3237.93,,1.23%
09/15/2009,3233.23,3233.7,3246.11,3226.44,,-0.01%
09/14/2009,3233.7,3245.91,3245.89,3230.88,,-0.38%
09/11/2009,3245.91,3231.51,3253.33,3232.25,,0.45%
09/10/2009,3231.51,3203.32,3235.86,3203.37,,0.88%
09/09/2009,3203.32,3198.34,3229.09,3200.25,,0.16%
09/08/2009,3198.34,3189.84,3209.5,3194.11,,0.27%
09/07/2009,3189.84,3199.4,3211.24,3188.16,,-0.30%
09/04/2009,3199.4,3191.64,3200.56,3189.82,,0.24%
09/03/2009,3191.64,3146.63,3193.74,3144.55,,1.43%
09/02/2009,3146.63,3132.55,3154.44,3124.51,,0.45%
09/01/2009,3132.55,3175.18,3197.63,3114.01,,-1.34%
08/31/2009,3175.18,3222.13,3221.41,3172.68,,-1.46%
08/28/2009,3222.13,3225.11,3239.34,3215.38,,-0.09%
08/27/2009,3225.11,3261.07,3265.94,3224.47,,-1.10%
08/26/2009,3261.07,3255.8,3263.49,3246.72,,0.16%
08/25/2009,3255.8,3244.2,3260.49,3244.64,,0.36%
08/24/2009,3244.2,3265.56,3274.77,3229.31,,-0.65%
08/21/2009,3265.56,3277.81,3284.8,3264.53,,-0.37%
08/20/2009,3277.81,3260.7,3278.94,3259.52,,0.52%
08/19/2009,3260.7,3283.23,3283.45,3256.84,,-0.69%
08/18/2009,3283.23,3262.31,3286.27,3262.63,,0.64%
08/17/2009,3262.31,3294.36,3286.41,3250.25,,-0.97%
08/14/2009,3294.36,3293.36,3298.88,3273.32,,0.03%
08/13/2009,3293.36,3265.77,3295.37,3268.76,,0.84%
08/12/2009,3265.77,3245.77,3273.76,3245.22,,0.62%
08/11/2009,3245.77,3276.45,3278.16,3243.1,,-0.94%
08/10/2009,3276.45,3281.18,3292.81,3268.53,,-0.14%
08/07/2009,3281.18,3278.8,3294.65,3279.1,,0.07%
08/06/2009,3278.8,3307.57,3314.44,3275.38,,-0.87%
08/05/2009,3307.57,3292.99,3310.93,3278.59,,0.44%
08/04/2009,3292.99,3274.62,3294.1,3270.24,,0.56%
08/03/2009,3274.62,3226.2,3275.36,3227.49,,1.50%
07/31/2009,3226.2,3240.27,3242.79,3223.82,,-0.43%
07/30/2009,3240.27,3229.3,3253.04,3229.76,,0.34%
07/29/2009,3229.3,3233.62,3234.06,3219.46,,-0.13%
07/28/2009,3233.62,3239.8,3240.12,3217.19,,-0.19%
07/27/2009,3239.8,3251.03,3263.73,3232.22,,-0.35%
07/24/2009,3251.03,3239.71,3257.76,3237.4,,0.35%
07/23/2009,3239.71,3224.67,3246.93,3222.65,,0.47%
07/22/2009,3224.67,3245.35,3244.48,3218.57,,-0.64%
07/21/2009,3245.35,3244.9,3269.94,3236.13,,0.01%
07/20/2009,3244.9,3207.8,3250.4,3206.41,,1.16%
07/17/2009,3207.8,3209.92,3219.62,3201.4,,-0.07%
07/15/2009,3209.92,3154.89,3216.05,3155.77,,1.74%
07/14/2009,3154.89,3126.1,3161.94,3126.93,,0.92%
07/13/2009,3126.1,3081.28,3134.89,3075.38,,1.45%
07/10/2009,3081.28,3084.32,3088.56,3059.55,,-0.10%
07/09/2009,3084.32,3061.45,3092.06,3061.98,,0.75%
07/08/2009,3061.45,3088.81,3096.92,3060.14,,-0.89%
07/07/2009,3088.81,3108.97,3111.3,3083.36,,-0.65%
07/06/2009,3108.97,3116.06,3113.92,3080.63,,-0.23%
07/03/2009,3116.06,3103.87,3120.36,3103.65,,0.39%
07/02/2009,3103.87,3105.87,3111.15,3077.09,,-0.06%
07/01/2009,3105.87,3090.5,3124.56,3092.69,,0.50%
06/30/2009,3090.5,3104.43,3129.55,3090.5,,-0.45%
06/26/2009,3104.43,3071.46,3104.43,3065.74,,1.07%
06/25/2009,3071.46,3020.17,3073.52,3017.28,,1.70%
06/24/2009,3020.17,3022.22,3073.45,3018.69,,-0.07%
06/23/2009,3022.22,3054.77,3069.41,3018.29,,-1.07%
06/22/2009,3054.77,3134.32,3135.04,3044.18,,-2.54%
06/19/2009,3134.32,3118.99,3154.69,3128.01,,0.49%
06/18/2009,3118.99,3106.01,3146.56,3091.3,,0.42%
06/17/2009,3106.01,3194.83,3189.11,3106.01,,-2.78%
06/16/2009,3194.83,3239.55,3242.06,3193.9,,-1.38%
06/15/2009,3239.55,3252.5,3245.97,3193.85,,-0.40%
06/12/2009,3252.5,3257.89,3261.22,3243.58,,-0.17%
06/11/2009,3257.89,3247.08,3266.45,3246.16,,0.33%
06/10/2009,3247.08,3215.55,3250.22,3217.67,,0.98%
06/09/2009,3215.55,3200.07,3216.79,3192.25,,0.48%
06/08/2009,3200.07,3216.68,3211.72,3181.47,,-0.52%
06/05/2009,3216.68,3188.13,3224.73,3194.43,,0.90%
06/04/2009,3188.13,3173.26,3192.59,3164.91,,0.47%
06/03/2009,3173.26,3205.32,3200.43,3146.02,,-1.00%
06/02/2009,3205.32,3191.16,3209.14,3160.66,,0.44%
06/01/2009,3191.16,3100.42,3194.12,3108.66,,2.93%
05/29/2009,3100.42,3102.26,3131.55,3094.74,,-0.06%
05/28/2009,3102.26,3054.84,3104.27,3048.66,,1.55%
05/27/2009,3054.84,3131.14,3137.89,3053.2,,-2.44%
05/26/2009,3131.14,3104.5,3134.71,3082.61,,0.86%
05/25/2009,3104.5,3062.97,3106.15,3059.65,,1.36%
05/22/2009,3062.97,3052.42,3067.21,3022.01,,0.35%
05/20/2009,3052.42,3054.25,3082.66,3042.56,,-0.06%
05/19/2009,3054.25,3055.12,3072.89,3043.95,,-0.03%
05/18/2009,3055.12,2963.11,3056.9,2966.68,,3.11%
05/15/2009,2963.11,2918.74,2965.93,2919.27,,1.52%
05/14/2009,2918.74,2900.22,2923.3,2898.44,,0.64%
05/13/2009,2900.22,2932.73,2926.44,2893.99,,-1.11%
05/12/2009,2932.73,2925.49,2938.32,2906,,0.25%
05/11/2009,2925.49,2906.17,2928.87,2863.65,,0.66%
05/08/2009,2906.17,2814.31,2909.61,2834.67,,3.26%
05/07/2009,2814.31,2804.31,2838.61,2804.04,,0.36%
05/06/2009,2804.31,2775.52,2804.93,2777.2,,1.04%
05/05/2009,2775.52,2756.07,2776.31,2741.79,,0.71%
05/04/2009,2756.07,2670.78,2757.31,2678.82,,3.19%
04/30/2009,2670.78,2714.52,2736.76,2666.99,,-1.61%
04/29/2009,2714.52,2671.62,2715.78,2674.42,,1.61%
04/28/2009,2671.62,2661.65,2673.19,2635.71,,0.37%
04/27/2009,2661.65,2680.31,2678.7,2654.8,,-0.70%
04/24/2009,2680.31,2680.51,2688.68,2677.82,,-0.01%
04/23/2009,2680.51,2676.18,2684.21,2667.85,,0.16%
04/22/2009,2676.18,2667.17,2693.14,2655.81,,0.34%
04/21/2009,2667.17,2636.25,2669.51,2623.55,,1.17%
04/20/2009,2636.25,2676.79,2676.56,2632.37,,-1.51%
04/17/2009,2676.79,2686.29,2692.06,2668.62,,-0.35%
04/16/2009,2686.29,2640.62,2690.53,2643.83,,1.73%
04/15/2009,2640.62,2646.12,2650.55,2627.56,,-0.21%
04/14/2009,2646.12,2636.51,2660.03,2624.99,,0.36%
04/13/2009,2636.51,2585.65,2639.68,2580.34,,1.97%
04/09/2009,2585.65,2543.19,2588.03,2546.19,,1.67%
04/08/2009,2543.19,2537.07,2546.85,2531.93,,0.24%
04/07/2009,2537.07,2545.05,2544.71,2513.28,,-0.31%
04/06/2009,2545.05,2551.26,2552.42,2533.74,,-0.24%
04/03/2009,2551.26,2535.51,2553.34,2535.48,,0.62%
04/02/2009,2535.51,2517.18,2543.68,2519.09,,0.73%
04/01/2009,2517.18,2478.94,2521.3,2476.19,,1.54%
03/31/2009,2478.94,2494.07,2505.45,2477.36,,-0.61%
03/30/2009,2494.07,2547.76,2554.08,2487.82,,-2.11%
03/27/2009,2547.76,2550.82,2550.85,2537.04,,-0.12%
03/26/2009,2550.82,2546.98,2560.26,2549.64,,0.15%
03/25/2009,2546.98,2538.97,2569.91,2540.34,,0.32%
03/24/2009,2538.97,2544.51,2560.57,2534.08,,-0.22%
03/23/2009,2544.51,2487.73,2545.43,2495.11,,2.28%
03/20/2009,2487.73,2502.52,2513.16,2483.26,,-0.59%
03/19/2009,2502.52,2512.07,2529.56,2501.41,,-0.38%
03/18/2009,2512.07,2482.05,2517.25,2470.18,,1.21%
03/17/2009,2482.05,2456.14,2483.22,2443.11,,1.05%
03/16/2009,2456.14,2444.57,2469.58,2445.97,,0.47%
03/13/2009,2444.57,2436.13,2453.56,2436.17,,0.35%
03/12/2009,2436.13,2428.41,2445.08,2416.28,,0.32%
03/11/2009,2428.41,2439.94,2467.05,2292.33,,-0.47%
03/10/2009,2439.94,2372.43,2441.38,2375.54,,2.85%
03/09/2009,2372.43,2360,2381.82,2351.77,,0.53%
03/06/2009,2360,2382.99,2395.72,2350.75,,-0.96%
03/05/2009,2382.99,2435.74,2435.48,2372.13,,-2.17%
03/04/2009,2435.74,2401.61,2442.42,2403.44,,1.42%
03/03/2009,2401.61,2409.81,2435.99,2394.77,,-0.34%
03/02/2009,2409.81,2468.63,2467.44,2406,,-2.38%
02/27/2009,2468.63,2516.99,2517.28,2464.92,,-1.92%
02/26/2009,2516.99,2538.01,2555.21,2515.84,,-0.83%
02/25/2009,2538.01,2545.43,2560.25,2513.09,,-0.29%
02/24/2009,2545.43,2542.48,2550.55,2513.99,,0.12%
02/23/2009,2542.48,2591.53,2609.47,2541.16,,-1.89%
02/20/2009,2591.53,2628.75,2628.62,2584.61,,-1.42%
02/19/2009,2628.75,2609.94,2634.73,2611.73,,0.72%
02/18/2009,2609.94,2593.29,2613.13,2591.3,,0.64%
02/17/2009,2593.29,2632.56,2631.14,2584.13,,-1.49%
02/16/2009,2632.56,2611.33,2637.29,2601.35,,0.81%
02/13/2009,2611.33,2606.72,2633.54,2586.1,,0.18%
02/12/2009,2606.72,2624.31,2625.92,2591.49,,-0.67%
02/11/2009,2624.31,2635.3,2645.94,2616.26,,-0.42%
02/10/2009,2635.3,2696.27,2698.43,2621.96,,-2.26%
02/09/2009,2696.27,2673.28,2707.03,2654.57,,0.86%
02/06/2009,2673.28,2627.09,2678.94,2628.67,,1.76%
02/05/2009,2627.09,2591.24,2633.84,2583.34,,1.38%
02/04/2009,2591.24,2580.69,2610.91,2582.69,,0.41%
02/03/2009,2580.69,2553.77,2587.46,2549.28,,1.05%
02/02/2009,2553.77,2549.46,2560.28,2521.49,,0.17%
01/30/2009,2549.46,2564.49,2570.3,2541.71,,-0.59%
01/29/2009,2564.49,2571.11,2568.41,2548.52,,-0.26%
01/28/2009,2571.11,2541.54,2579.95,2545.82,,1.16%
01/27/2009,2541.54,2514.9,2542.94,2515.36,,1.06%
01/26/2009,2514.9,2494.93,2516.17,2490.03,,0.80%
01/23/2009,2494.93,2493.96,2497.95,2464.2,,0.04%
01/22/2009,2493.96,2470.33,2496.07,2465.15,,0.96%
01/21/2009,2470.33,2481.02,2489.24,2457.78,,-0.43%
01/20/2009,2481.02,2501.93,2503.42,2479.03,,-0.84%
01/19/2009,2501.93,2498.68,2505.08,2488.7,,0.13%
01/16/2009,2498.68,2483.65,2505.88,2477.63,,0.61%
01/15/2009,2483.65,2450.68,2487.3,2440.25,,1.35%
01/14/2009,2450.68,2470.06,2470.54,2435.02,,-0.78%
01/13/2009,2470.06,2467.93,2477.15,2445.67,,0.09%
01/12/2009,2467.93,2500.08,2500.34,2461.42,,-1.29%
01/09/2009,2500.08,2485.67,2504.06,2476.93,,0.58%
01/08/2009,2485.67,2478.9,2488.09,2460.46,,0.27%
01/07/2009,2478.9,2504.04,2505.34,2469.77,,-1.00%
01/06/2009,2504.04,2441.93,2505.36,2443.27,,2.54%
01/05/2009,2441.93,2436.53,2447.32,2415.02,,0.22%
01/02/2009,2436.53,2376.42,2442.38,2375.87,,2.53%
12/30/2008,2376.42,2373.19,2383.9,2369.6,,0.14%
12/29/2008,2373.19,2350.46,2380.66,2350.69,,0.97%
12/26/2008,2350.46,2338.51,2356.02,2338.24,,0.51%
12/24/2008,2338.51,2337.34,2342.38,2332.47,,0.05%
12/23/2008,2337.34,2335.06,2338.55,2321.73,,0.10%
12/22/2008,2335.06,2346.46,2367.64,2332.51,,-0.49%
12/19/2008,2346.46,2351.37,2374.25,2340.86,,-0.21%
12/18/2008,2351.37,2347.73,2360.84,2343.84,,0.16%
12/17/2008,2347.73,2335.7,2351.68,2325.34,,0.52%
12/16/2008,2335.7,2324.02,2344.11,2315.64,,0.50%
12/15/2008,2324.02,2344.17,2348.12,2317.43,,-0.86%
12/12/2008,2344.17,2328.7,2346.57,2299.34,,0.66%
12/11/2008,2328.7,2321.51,2347.58,2317.12,,0.31%
12/10/2008,2321.51,2307.35,2326.74,2306.18,,0.61%
12/09/2008,2307.35,2304.05,2360.24,2304.84,,0.14%
12/05/2008,2304.05,2302.01,2307.92,2274.09,,0.09%
12/04/2008,2302.01,2303.51,2316.6,2294.05,,-0.07%
12/03/2008,2303.51,2317.95,2326.65,2281.01,,-0.62%
12/02/2008,2317.95,2334.52,2343.12,2310.96,,-0.71%
12/01/2008,2334.52,2406.26,2409.68,2328.38,,-2.98%
11/28/2008,2406.26,2432.56,2437.46,2405.07,,-1.08%
11/27/2008,2432.56,2420.65,2440.89,2414.76,,0.49%
11/26/2008,2420.65,2413.01,2426.51,2383.58,,0.32%
11/25/2008,2413.01,2418.29,2449.66,2400.67,,-0.22%
11/24/2008,2418.29,2369.66,2426.34,2369.85,,2.05%
11/21/2008,2369.66,2400.92,2438.75,2366.91,,-1.30%
11/20/2008,2400.92,2489.61,2482.14,2398.37,,-3.56%
11/19/2008,2489.61,2497.68,2507.34,2483.99,,-0.32%
11/18/2008,2497.68,2532.48,2531.45,2494.21,,-1.37%
11/17/2008,2532.48,2551.72,2551.74,2503.38,,-0.75%
11/14/2008,2551.72,2527.85,2561.94,2526.47,,0.94%
11/13/2008,2527.85,2476.62,2531.48,2444.16,,2.07%
11/12/2008,2476.62,2567.34,2574.98,2473.15,,-3.53%
11/11/2008,2567.34,2614.46,2611.83,2556.8,,-1.80%
11/10/2008,2614.46,2575.12,2636.12,2581.35,,1.53%
11/07/2008,2575.12,2527.06,2577.1,2527.48,,1.90%
11/06/2008,2527.06,2596.18,2591.55,2508.36,,-2.66%
11/05/2008,2596.18,2627.15,2630.44,2581.19,,-1.18%
11/04/2008,2627.15,2559.68,2641.47,2562.88,,2.64%
11/03/2008,2559.68,2489.59,2568.03,2501.77,,2.82%
10/30/2008,2489.59,2436.52,2496.47,2440.47,,2.18%
10/29/2008,2436.52,2389.85,2452.14,2408.69,,1.95%
10/28/2008,2389.85,2347.25,2399.01,2355.18,,1.81%
10/27/2008,2347.25,2342.9,2360.4,2321.86,,0.19%
10/24/2008,2342.9,2396.22,2367.61,2282.86,,-2.23%
10/23/2008,2396.22,2391.57,2428.26,2364.22,,0.19%
10/22/2008,2391.57,2541.65,2530.55,2382.21,,-5.90%
10/21/2008,2541.65,2546.3,2556.36,2520.43,,-0.18%
10/20/2008,2546.3,2433.04,2547,2433.86,,4.66%
10/17/2008,2433.04,2396.24,2473.66,2385.29,,1.54%
10/16/2008,2396.24,2431.74,2437.03,2349.62,,-1.46%
10/15/2008,2431.74,2441.74,2437.61,2380.96,,-0.41%
10/14/2008,2441.74,2364.33,2545.15,2386.16,,3.27%
10/13/2008,2364.33,2101.1,2374.54,2133.46,,12.53%
10/10/2008,2101.1,2202.46,2188.42,2017.79,,-4.60%
10/09/2008,2202.46,2238.66,2321.88,2197.63,,-1.62%
10/08/2008,2238.66,2345.22,2362.03,2233.07,,-4.54%
10/07/2008,2345.22,2450.5,2501.4,2340.87,,-4.30%
10/06/2008,2450.5,2607.62,2599.3,2400.76,,-6.03%
10/03/2008,2607.62,2668.88,2708.68,2603.28,,-2.30%
10/02/2008,2668.88,2776.51,2765.75,2663.38,,-3.88%
10/01/2008,2776.51,2753.31,2778.92,2727.89,,0.84%
09/30/2008,2753.31,2631.16,2759.03,2632.43,,4.64%
09/29/2008,2631.16,2784.23,2784.48,2625.75,,-5.50%
09/26/2008,2784.23,2800.58,2800.46,2779.19,,-0.58%
09/25/2008,2800.58,2754.53,2809.63,2755.05,,1.67%
09/24/2008,2754.53,2740.44,2769.92,2740.76,,0.51%
09/23/2008,2740.44,2743.44,2758.75,2726.53,,-0.11%
09/22/2008,2743.44,2688.85,2816.68,2740.88,,2.03%
09/17/2008,2688.85,2759.85,2758,2676.34,,-2.57%
09/16/2008,2759.85,2808.74,2804.48,2745.63,,-1.74%
09/15/2008,2808.74,2827.81,2821.7,2749.89,,-0.67%
09/12/2008,2827.81,2767.61,2832.98,2754.08,,2.18%
09/11/2008,2767.61,2757.17,2772.12,2739.79,,0.38%
09/10/2008,2757.17,2734.04,2760.85,2733.51,,0.85%
09/09/2008,2734.04,2779.7,2777.33,2727.93,,-1.64%
09/08/2008,2779.7,2771.25,2807.38,2766.51,,0.30%
09/05/2008,2771.25,2795.08,2793.53,2759.51,,-0.85%
09/04/2008,2795.08,2843.94,2845.9,2794.09,,-1.72%
09/03/2008,2843.94,2868.64,2868.29,2838.5,,-0.86%
09/02/2008,2868.64,2872.83,2884.65,2867.53,,-0.15%
09/01/2008,2872.83,2895.21,2899.26,2870.41,,-0.77%
08/29/2008,2895.21,2896.47,2901.89,2884.31,,-0.04%
08/28/2008,2896.47,2897.83,2914.13,2892.86,,-0.05%
08/27/2008,2897.83,2894.24,2921.1,2895.02,,0.12%
08/26/2008,2894.24,2886.68,2916.74,2892.21,,0.26%
08/25/2008,2886.68,2892.38,2912.91,2886.68,,-0.20%
08/22/2008,2892.38,2839.65,2892.65,2839.76,,1.86%
08/21/2008,2839.65,2824.68,2844.51,2823.75,,0.53%
08/20/2008,2824.68,2817.46,2831.25,2814.81,,0.26%
08/19/2008,2817.46,2872.05,2871.07,2814.91,,-1.90%
08/18/2008,2872.05,2894.51,2901.8,2867.49,,-0.78%
08/14/2008,2894.51,2884.84,2908.5,2880.01,,0.34%
08/13/2008,2884.84,2917.35,2923.32,2878.04,,-1.11%
08/12/2008,2917.35,2926.38,2943.61,2914.4,,-0.31%
08/11/2008,2926.38,2964.36,2968.94,2920.28,,-1.28%
08/08/2008,2964.36,2983.82,2996.21,2964.25,,-0.65%
08/07/2008,2983.82,2984.72,2991.79,2970.23,,-0.03%
08/06/2008,2984.72,2977.58,2995.33,2977.14,,0.24%
08/05/2008,2977.58,2962.32,2984.6,2962.31,,0.52%
08/04/2008,2962.32,2994.05,2995.35,2961.87,,-1.06%
08/01/2008,2994.05,3014.8,3022.36,2983.73,,-0.69%
07/31/2008,3014.8,3011.39,3030.21,2989.34,,0.11%
07/30/2008,3011.39,2946.26,3012.76,2954.11,,2.21%
07/29/2008,2946.26,2893.04,2949.76,2895.42,,1.84%
07/28/2008,2893.04,2922.07,2934.22,2893.04,,-0.99%
07/25/2008,2922.07,2873.28,2924.6,2873.34,,1.70%
07/24/2008,2873.28,2907.92,2926.06,2872.04,,-1.19%
07/23/2008,2907.92,2851.56,2913.31,2853.35,,1.98%
07/22/2008,2851.56,2826.35,2855.12,2804.99,,0.89%
07/21/2008,2826.35,2821.86,2862.87,2822.21,,0.16%
07/18/2008,2821.86,2778.19,2823.22,2779.49,,1.57%
07/17/2008,2778.19,2728.11,2804.75,2755.83,,1.84%
07/15/2008,2728.11,2770.19,2770.31,2723.74,,-1.52%
07/14/2008,2770.19,2761.14,2789.91,2762.61,,0.33%
07/11/2008,2761.14,2803.82,2812.98,2752.69,,-1.52%
07/10/2008,2803.82,2823.44,2833.08,2797.85,,-0.69%
07/09/2008,2823.44,2820.51,2856.75,2820.83,,0.10%
07/08/2008,2820.51,2796.43,2831.86,2796.15,,0.86%
07/07/2008,2796.43,2768.52,2821.1,2769.26,,1.01%
07/04/2008,2768.52,2758.83,2799.58,2753.6,,0.35%
07/03/2008,2758.83,2839.89,2840.55,2756.39,,-2.85%
07/02/2008,2839.89,2952.88,2963.71,2837.17,,-3.83%
07/01/2008,2952.88,2999.9,3000.97,2927.83,,-1.57%
06/30/2008,2999.9,3025.1,3050.41,2991.08,,-0.83%
06/27/2008,3025.1,3042.98,3047.18,2992.43,,-0.59%
06/26/2008,3042.98,3077.55,3089.24,3037.97,,-1.12%
06/25/2008,3077.55,3045.98,3083.99,3052.17,,1.04%
06/24/2008,3045.98,3047.29,3072.31,3031.58,,-0.04%
06/23/2008,3047.29,3035.16,3057.1,3036.68,,0.40%
06/20/2008,3035.16,3072.18,3091.95,3025.55,,-1.21%
06/19/2008,3072.18,3050.92,3107.5,3051.77,,0.70%
06/18/2008,3050.92,3038.32,3057.8,3038.56,,0.41%
06/17/2008,3038.32,3024.38,3051.42,3027.42,,0.46%
06/16/2008,3024.38,3067.6,3074.94,3020.43,,-1.41%
06/13/2008,3067.6,3050.08,3086.14,3050.54,,0.57%
06/12/2008,3050.08,3000.58,3080.22,3002.14,,1.65%
06/11/2008,3000.58,3018.08,3024.03,2969.91,,-0.58%
06/10/2008,3018.08,3018.14,3019.85,2997.19,,0.00%
06/09/2008,3018.14,3017.39,3054.96,3001.04,,0.02%
06/06/2008,3017.39,3080.14,3092.07,3014.64,,-2.04%
06/05/2008,3080.14,3048.16,3085.06,3043,,1.05%
06/04/2008,3048.16,3043.23,3049.41,3034.98,,0.16%
06/03/2008,3043.23,3044.94,3067.56,3037.83,,-0.06%
06/02/2008,3044.94,3048.85,3067.8,3043.28,,-0.13%
05/30/2008,3048.85,3096.11,3107.05,3048.47,,-1.53%
05/29/2008,3096.11,3070.33,3113.93,3070.34,,0.84%
05/28/2008,3070.33,3066.78,3083.01,3056.46,,0.12%
05/27/2008,3066.78,3053.02,3073.92,3044.19,,0.45%
05/26/2008,3053.02,3026.91,3054.8,3027.81,,0.86%
05/23/2008,3026.91,3025.46,3036.71,3019.42,,0.05%
05/22/2008,3025.46,3021.02,3026.55,2997.36,,0.15%
05/20/2008,3021.02,2988.12,3023.13,2992.33,,1.10%
05/19/2008,2988.12,2963.84,3000.53,2964.38,,0.82%
05/16/2008,2963.84,2918.57,2964.6,2921.05,,1.55%
05/15/2008,2918.57,2909.31,2922.51,2906.45,,0.32%
05/14/2008,2909.31,2896.14,2924.29,2897.25,,0.45%
05/13/2008,2896.14,2906.72,2915.14,2883.62,,-0.36%
05/12/2008,2906.72,2919.68,2931.29,2906.54,,-0.44%
05/09/2008,2919.68,2922.17,2924.93,2898.22,,-0.09%
05/08/2008,2922.17,2924.43,2928.58,2914.55,,-0.08%
05/07/2008,2924.43,2957.49,2972.44,2915.92,,-1.12%
05/06/2008,2957.49,2979.35,2985.75,2954.72,,-0.73%
05/05/2008,2979.35,2997.84,3012.61,2976.79,,-0.62%
05/02/2008,2997.84,2989.41,3025.34,2992.94,,0.28%
04/30/2008,2989.41,2967,2996.58,2967.63,,0.76%
04/29/2008,2967,3006.48,3007.04,2965.04,,-1.31%
04/28/2008,3006.48,3019.58,3028.56,3005.27,,-0.43%
04/25/2008,3019.58,3021.28,3035.15,3012.64,,-0.06%
04/24/2008,3021.28,3017.54,3026.84,2986.79,,0.12%
04/23/2008,3017.54,3043.85,3049.88,2981.84,,-0.86%
04/22/2008,3043.85,3089.36,3088.54,3041.85,,-1.47%
04/21/2008,3089.36,3064.49,3089.68,3047.53,,0.81%
04/18/2008,3064.49,3034.16,3070.21,3041.95,,1.00%
04/17/2008,3034.16,3027.91,3053.41,3026.84,,0.21%
04/16/2008,3027.91,2996.76,3035.59,2997.47,,1.04%
04/15/2008,2996.76,2966.38,3017.52,2968.09,,1.02%
04/14/2008,2966.38,2947.46,2967.75,2946.74,,0.64%
04/11/2008,2947.46,2938.76,2958.8,2937.76,,0.30%
04/10/2008,2938.76,2946,2951.75,2938.65,,-0.25%
04/09/2008,2946,2941.55,2949.16,2923.71,,0.15%
04/08/2008,2941.55,2946.42,2950.63,2933.7,,-0.17%
04/07/2008,2946.42,2937.1,2962.28,2936.28,,0.32%
04/04/2008,2937.1,2918.51,2938.24,2907.64,,0.64%
04/03/2008,2918.51,2899.06,2921.16,2893.34,,0.67%
04/02/2008,2899.06,2921.37,2926.09,2897.82,,-0.76%
04/01/2008,2921.37,2902.02,2925.97,2902.69,,0.67%
03/31/2008,2902.02,2890.4,2905.25,2881.76,,0.40%
03/28/2008,2890.4,2886.44,2903.02,2885.68,,0.14%
03/27/2008,2886.44,2866.61,2889.2,2864.94,,0.69%
03/26/2008,2866.61,2890.19,2891.81,2851.54,,-0.82%
03/25/2008,2890.19,2885.9,2896.21,2875.61,,0.15%
03/24/2008,2885.9,2842.93,2896.02,2843.1,,1.51%
03/20/2008,2842.93,2838.45,2849.7,2829.16,,0.16%
03/19/2008,2838.45,2840.61,2852.45,2821.25,,-0.08%
03/18/2008,2840.61,2835.95,2868.07,2817.24,,0.16%
03/17/2008,2835.95,2843.61,2842.96,2777.32,,-0.27%
03/14/2008,2843.61,2847.68,2888.52,2828.94,,-0.14%
03/13/2008,2847.68,2848.29,2867.3,2801.93,,-0.02%
03/12/2008,2848.29,2774.98,2854.82,2776.14,,2.64%
03/11/2008,2774.98,2709.82,2780.17,2710.38,,2.40%
03/10/2008,2709.82,2740.29,2748.89,2703.06,,-1.11%
03/07/2008,2740.29,2755.63,2764.39,2736.08,,-0.56%
03/06/2008,2755.63,2779.73,2781.64,2748.71,,-0.87%
03/05/2008,2779.73,2751.45,2785,2744.83,,1.03%
03/04/2008,2751.45,2791.71,2791.7,2727.91,,-1.44%
03/03/2008,2791.71,2836.82,2838.77,2784.18,,-1.59%
02/29/2008,2836.82,2903.76,2906.79,2833.07,,-2.31%
02/28/2008,2903.76,2933.11,2932.99,2902.91,,-1.00%
02/27/2008,2933.11,2930.82,2939.26,2901.92,,0.08%
02/26/2008,2930.82,2937.37,2949.01,2924.08,,-0.22%
02/25/2008,2937.37,2903.84,2940.76,2902.54,,1.15%
02/22/2008,2903.84,2910.04,2922.08,2899.58,,-0.21%
02/21/2008,2910.04,2911.28,2937.93,2894.04,,-0.04%
02/20/2008,2911.28,2874.14,2914.34,2849.33,,1.29%
02/19/2008,2874.14,2867.26,2904.29,2867.68,,0.24%
02/18/2008,2867.26,2830.73,2871.52,2833.38,,1.29%
02/15/2008,2830.73,2852.31,2852.96,2816.87,,-0.76%
